time;x-coordinate of end of beam;y-coordinate of end of beam
3.8699999999999615;-0.007038299959525057;-0.065090133711654
3.8799999999999613;-0.007939035704932927;-0.06920420816356364
3.889999999999961;-0.008859308056182937;-0.07324551547672688
3.899999999999961;-0.009829653339651398;-0.0772744641871892
3.9099999999999606;-0.010878721971763162;-0.08135345396218127
3.9199999999999604;-0.012004126135394854;-0.08546443927049155
3.92999999999996;-0.013211446050243313;-0.08956978394911116
3.93999999999996;-0.014500828417031248;-0.09360669533670837
3.9499999999999598;-0.01586596000056889;-0.09757160142816511
3.9599999999999596;-0.017314449380225028;-0.10155280278724389
3.9699999999999593;-0.018808357930555807;-0.1054664044800708
3.979999999999959;-0.02027720807771941;-0.10913602267481415
3.989999999999959;-0.02166904641287026;-0.11248464896011903
3.9999999999999587;-0.02293634295096536;-0.11546179599374364
4.009999999999959;-0.024035676943484928;-0.11803120662245656
4.019999999999959;-0.024959208338410744;-0.12022986230222757
4.0299999999999585;-0.02572826873113938;-0.1221486568751016
4.039999999999958;-0.02635059229411262;-0.12379580760602117
4.049999999999958;-0.026832710571609516;-0.12510577049874713
4.059999999999958;-0.027186772142298823;-0.1260704676730265
4.069999999999958;-0.02744367261457875;-0.12677929199245552
4.079999999999957;-0.027663723281623115;-0.12733363074125847
4.089999999999957;-0.02787325998298024;-0.12776823493962017
4.099999999999957;-0.028049720751900497;-0.12807536833157565
4.109999999999957;-0.028168141724364184;-0.12821810230363231
4.119999999999957;-0.028203865701941562;-0.12809903311260695
4.129999999999956;-0.02810241071775241;-0.12760896077873582
4.139999999999956;-0.02783522461482802;-0.12678314822104192
4.149999999999956;-0.027398751963353802;-0.12569116100913047
4.159999999999956;-0.02677257998067318;-0.12426692383607668
4.1699999999999555;-0.025950711048143435;-0.12245222839116594
4.179999999999955;-0.024928575632343;-0.12024093713872286
4.189999999999955;-0.023710467901208298;-0.11760475714578847
4.199999999999955;-0.022368681182015206;-0.11459168282788147
4.209999999999955;-0.02098988808284041;-0.11134003734161305
4.2199999999999545;-0.019608412448161302;-0.10797155803197701
4.229999999999954;-0.018254942608148323;-0.10453688248057093
4.239999999999954;-0.016956565803696595;-0.10098913858218214
4.249999999999954;-0.01571738594245307;-0.09731479194670306
4.259999999999954;-0.014537620821838258;-0.09358853542094997
4.269999999999953;-0.01340836351417152;-0.08983234183409708
4.279999999999953;-0.012324597480744694;-0.08603915111558078
4.289999999999953;-0.011281886426365703;-0.08220563253707566
4.299999999999953;-0.010248941571573546;-0.0782627776001913
4.3099999999999525;-0.009187195432456519;-0.0740723346478457
4.319999999999952;-0.00810161199126075;-0.06958325183897983
4.329999999999952;-0.007035470248492432;-0.06493536740560245
4.339999999999952;-0.006008927492668368;-0.06022220061341681
4.349999999999952;-0.005035978766935439;-0.055454683064090945
4.3599999999999515;-0.004148461554880517;-0.05068315593093699
4.369999999999951;-0.0033653356968411817;-0.04594309819935582
4.379999999999951;-0.002694103515139771;-0.04130618149988841
4.389999999999951;-0.0021318560400862834;-0.03687207153055494
4.399999999999951;-0.0016697419939314096;-0.03274489707254384
4.40999999999995;-0.001301178760101318;-0.02902411013314329
4.41999999999995;-0.0010147026247638137;-0.02565899752995602
4.42999999999995;-0.000784349015661883;-0.02247786171596833
4.43999999999995;-0.0005915580365693188;-0.01943408167478238
4.4499999999999496;-0.00043481219555237114;-0.0165870817057743
4.459999999999949;-0.0003102466084814087;-0.013914338241552075
4.469999999999949;-0.00021141360535159793;-0.011380723098289696
4.479999999999949;-0.0001294841844097577;-0.008984521927918761
4.489999999999949;-6.360248853868235e-05;-0.0066857117349530155
4.4999999999999485;-2.374690814019669e-05;-0.004461561006672467
4.509999999999948;-1.1607935684888134e-05;-0.002396777604875987
4.519999999999948;-1.5026255069251817e-05;-0.0006689251419731909
4.529999999999948;-2.3171767155969127e-05;0.0005913242537486236
4.539999999999948;-3.398317610769021e-05;0.001394434432300341
4.549999999999947;-4.52902306107246e-05;0.0017946259527795317
4.559999999999947;-4.424516189603658e-05;0.0017897745857410954
4.569999999999947;-2.7336614278089397e-05;0.001328424129169262
4.579999999999947;-9.942690627062246e-06;0.00042939297757888634
4.589999999999947;-4.17908439310359e-06;-0.0008570343964266793
4.599999999999946;-1.1044962956991718e-05;-0.0025194151446945906
4.609999999999946;-2.789921560753117e-05;-0.0043911989763795
4.619999999999946;-5.8030154491826645e-05;-0.006305117036929958
4.629999999999946;-0.00010852524587114595;-0.00829508319986009
4.6399999999999455;-0.0001761165687051735;-0.010441364152943859
4.649999999999945;-0.00025697756210752516;-0.012793063295046547
4.659999999999945;-0.0003586916063376984;-0.01533923051028817
4.669999999999945;-0.0004932136687988347;-0.018057946167467528
4.679999999999945;-0.0006710336108556213;-0.020990112586585098
4.689999999999944;-0.0008968624778934006;-0.02419213400953628
4.699999999999944;-0.0011825250500955855;-0.027706595112267828
4.709999999999944;-0.0015515658753782425;-0.03161969827204851
4.719999999999944;-0.0020250829675056963;-0.03593862369712409
4.729999999999944;-0.002604868500587643;-0.04049592202246737
4.739999999999943;-0.0032776881644236283;-0.04512008332720476
4.749999999999943;-0.004044955973792832;-0.049783263024126743
4.759999999999943;-0.004908268331447892;-0.05449909194289219
4.769999999999943;-0.00583549763761619;-0.05918491279779587
4.7799999999999425;-0.006796774221949968;-0.0637858156845455
4.789999999999942;-0.00777199015804756;-0.06825189677644258
4.799999999999942;-0.008750670340426939;-0.07250769215396966
4.809999999999942;-0.009737046249350585;-0.07654778511214325
4.819999999999942;-0.010731866523162823;-0.08045498500973187
4.8299999999999415;-0.011763937547190803;-0.08436175379001212
4.839999999999941;-0.012877275602653964;-0.08833239612456895
4.849999999999941;-0.01407354109772629;-0.09229344960409917
4.859999999999941;-0.015325912809108893;-0.09616715453813486
4.869999999999941;-0.016643166676242296;-0.09998921847091434
4.87999999999994;-0.018034128455027793;-0.10374037020204985
